timestamp,cpu_percent,memory_percent,load_avg,active_connections,actual_score
2025-04-17 13:38:01,23.8,60.6,1.66552734375,159,79.634341796875
2025-04-17 13:38:01,25.6,60.6,1.66552734375,161,82.8357890625
2025-04-17 13:38:02,25.6,60.7,1.61181640625,151,82.38845507812499
2025-04-17 13:38:02,25.6,60.7,1.61181640625,153,85.291455078125
2025-04-17 13:38:02,25.6,60.7,1.61181640625,155,82.2272734375
2025-04-17 13:38:02,25.2,60.7,1.61181640625,155,80.3542734375
2025-04-17 13:38:02,24.3,60.5,1.61181640625,151,84.976455078125
2025-04-17 13:38:03,24.0,60.5,1.61181640625,151,83.241455078125
2025-04-17 13:38:03,17.8,60.6,1.61181640625,148,82.056455078125
2025-04-17 13:38:03,17.7,60.6,1.61181640625,148,83.250455078125
2025-04-17 13:38:04,28.9,60.6,1.61181640625,150,84.040455078125
2025-04-17 13:38:04,29.7,60.6,1.61181640625,152,80.68927343749999
2025-04-17 13:38:04,29.7,60.6,1.61181640625,152,84.486455078125
2025-04-17 13:38:04,29.7,60.6,1.61181640625,153,79.5372734375
2025-04-17 13:38:04,29.7,60.6,1.61181640625,155,87.2952734375
2025-04-17 13:38:04,29.7,60.6,1.61181640625,155,83.6592734375
2025-04-17 13:38:04,29.7,60.6,1.61181640625,155,79.4772734375
2025-04-17 13:38:04,41.0,60.6,1.61181640625,151,83.902455078125
2025-04-17 13:38:05,39.2,60.6,1.61181640625,148,81.8192734375
2025-04-17 13:38:05,39.2,60.6,1.61181640625,150,82.7092734375
2025-04-17 13:38:05,38.8,60.6,1.61181640625,152,83.3552734375
2025-04-17 13:38:05,38.8,60.6,1.61181640625,152,77.4132734375
2025-04-17 13:38:05,38.8,60.6,1.61181640625,154,82.7492734375
2025-04-17 13:38:05,38.8,60.6,1.61181640625,156,73.33245507812501
2025-04-17 13:38:05,28.6,60.5,1.61181640625,148,82.1402734375
2025-04-17 13:38:06,25.7,60.5,1.61181640625,151,86.056455078125
2025-04-17 13:38:06,25.7,60.5,1.61181640625,151,80.1502734375
2025-04-17 13:38:06,23.1,60.5,1.61181640625,149,82.301455078125
2025-04-17 13:38:06,15.6,60.6,1.61181640625,151,80.1312734375
2025-04-17 13:38:06,17.7,60.9,1.61181640625,153,86.0712734375
2025-04-17 13:38:07,20.3,60.6,1.61181640625,153,83.1752734375
2025-04-17 13:38:07,18.7,60.6,1.802734375,155,85.84290625
2025-04-17 13:38:07,17.5,60.6,1.802734375,151,84.3771796875
2025-04-17 13:38:07,21.1,60.6,1.802734375,149,85.65490625
2025-04-17 13:38:07,24.1,60.6,1.802734375,151,78.71690625
2025-04-17 13:38:07,24.1,60.6,1.802734375,151,83.1391796875
2025-04-17 13:38:07,24.1,60.6,1.802734375,153,79.5031796875
2025-04-17 13:38:08,36.7,60.9,1.802734375,155,82.81990625
2025-04-17 13:38:08,36.6,60.9,1.802734375,157,78.7411796875
2025-04-17 13:38:08,36.6,60.9,1.802734375,151,77.5231796875
2025-04-17 13:38:08,36.6,60.8,1.802734375,153,76.74690625
2025-04-17 13:38:09,29.5,60.6,1.802734375,153,83.68290625
2025-04-17 13:38:09,29.3,60.7,1.802734375,155,79.6381796875
2025-04-17 13:38:09,29.8,60.7,1.802734375,153,80.7521796875
2025-04-17 13:38:09,29.8,60.7,1.802734375,155,82.99990625
2025-04-17 13:38:09,29.8,60.7,1.802734375,157,86.7671796875
2025-04-17 13:38:09,29.8,60.7,1.802734375,157,84.3941796875
2025-04-17 13:38:09,29.8,60.7,1.802734375,157,80.57190625
2025-04-17 13:38:09,29.8,60.7,1.802734375,155,85.37290625
2025-04-17 13:38:10,29.8,60.7,1.802734375,157,83.1801796875
2025-04-17 13:38:10,30.7,60.6,1.802734375,153,84.08890625
2025-04-17 13:38:10,30.1,60.6,1.802734375,153,83.1171796875
2025-04-17 13:38:10,29.5,60.4,1.802734375,153,84.24890625
2025-04-17 13:38:11,29.5,60.4,1.802734375,153,79.0631796875
2025-04-17 13:38:11,25.3,60.4,1.802734375,153,87.68890625
2025-04-17 13:38:11,25.4,60.5,1.802734375,153,82.8841796875
2025-04-17 13:38:11,30.3,60.5,1.802734375,151,78.2691796875
2025-04-17 13:38:11,29.7,60.5,1.802734375,149,76.0291796875
2025-04-17 13:38:12,29.7,60.5,1.802734375,151,80.68890625
2025-04-17 13:38:12,29.7,60.5,1.802734375,153,84.81390625
2025-04-17 13:38:12,29.7,60.5,2.138671875,153,79.94953125
2025-04-17 13:38:12,38.6,60.4,2.138671875,149,75.0943984375
2025-04-17 13:38:12,40.4,60.4,2.138671875,147,76.56853125
2025-04-17 13:38:12,44.2,60.4,2.138671875,147,72.2063984375
2025-04-17 13:38:13,44.2,60.4,2.138671875,145,82.64453125
2025-04-17 13:38:13,44.2,60.4,2.138671875,145,82.8583984375
2025-04-17 13:38:13,34.8,60.4,2.138671875,147,78.5063984375
2025-04-17 13:38:13,33.7,60.3,2.138671875,147,83.71453125
2025-04-17 13:38:13,33.3,60.3,2.138671875,149,81.94553125
2025-04-17 13:38:13,33.3,60.3,2.138671875,151,75.28553125
2025-04-17 13:38:14,33.3,60.3,2.138671875,147,78.5143984375
2025-04-17 13:38:14,33.3,60.3,2.138671875,149,78.90353125
2025-04-17 13:38:14,33.3,60.3,2.138671875,151,82.7623984375
2025-04-17 13:38:14,33.3,60.3,2.138671875,153,82.1593984375
2025-04-17 13:38:14,32.6,60.3,2.138671875,153,76.9153984375
2025-04-17 13:38:14,32.8,60.3,2.138671875,153,82.33353125
2025-04-17 13:38:14,33.8,60.3,2.138671875,155,82.49853125
2025-04-17 13:38:14,34.6,60.3,2.138671875,157,77.5213984375
2025-04-17 13:38:15,37.6,60.3,2.138671875,149,80.91253125
2025-04-17 13:38:15,37.6,60.3,2.138671875,149,78.4303984375
2025-04-17 13:38:15,37.6,60.3,2.138671875,151,82.9353984375
2025-04-17 13:38:15,37.1,60.3,2.138671875,147,77.16053124999999
2025-04-17 13:38:15,35.7,60.3,2.138671875,149,78.3973984375
2025-04-17 13:38:15,35.8,60.3,2.138671875,151,82.90153125
2025-04-17 13:38:16,35.8,60.3,2.138671875,147,78.15353125
2025-04-17 13:38:16,35.8,60.4,2.138671875,149,74.51253125
2025-04-17 13:38:16,28.2,60.4,2.138671875,149,79.2223984375
2025-04-17 13:38:17,27.7,60.6,2.138671875,147,82.0443984375
2025-04-17 13:38:17,28.2,60.8,2.28759765625,147,79.689720703125
2025-04-17 13:38:17,28.1,60.7,2.28759765625,149,80.946720703125
2025-04-17 13:38:17,27.3,60.7,2.28759765625,149,79.9689609375
2025-04-17 13:38:17,28.2,60.7,2.28759765625,148,85.567720703125
2025-04-17 13:38:18,29.9,60.7,2.28759765625,146,86.9899609375
2025-04-17 13:38:18,31.2,60.7,2.28759765625,148,84.4319609375
2025-04-17 13:38:18,33.5,60.6,2.28759765625,148,77.143720703125
2025-04-17 13:38:18,33.6,60.7,2.28759765625,150,81.992720703125
2025-04-17 13:38:18,35.9,60.6,2.28759765625,148,85.421720703125
2025-04-17 13:38:18,35.9,60.6,2.28759765625,148,81.6029609375
2025-04-17 13:38:18,35.9,60.6,2.28759765625,148,78.61896093749999
2025-04-17 13:38:18,35.9,60.6,2.28759765625,152,80.013720703125
2025-04-17 13:38:18,47.0,60.6,2.28759765625,152,84.917720703125
2025-04-17 13:38:19,52.5,60.6,2.28759765625,150,79.8969609375
2025-04-17 13:38:19,53.7,60.6,2.28759765625,148,73.8849609375
2025-04-17 13:38:19,55.9,60.6,2.28759765625,150,77.225720703125
2025-04-17 13:38:19,55.9,60.8,2.28759765625,152,67.951720703125
2025-04-17 13:38:19,55.9,60.8,2.28759765625,152,84.3749609375
2025-04-17 13:38:19,70.6,60.6,2.28759765625,150,66.39096093750001
2025-04-17 13:38:20,66.6,60.2,2.28759765625,150,69.701720703125
2025-04-17 13:38:20,61.9,60.2,2.28759765625,150,80.481720703125
2025-04-17 13:38:20,61.9,60.2,2.28759765625,146,78.675720703125
2025-04-17 13:38:20,61.9,59.7,2.28759765625,146,68.5749609375
2025-04-17 13:38:20,32.5,59.7,2.28759765625,148,75.235720703125
